1033100325 	199	406	93	0.490148	2.13978	2	617	2.53846	62	0.565657	0.030303	2.78788	4.53488	114.636	0.0346461	4.97944	0.0535435	1
1033337991 	83	64	34	1.29688	2.44118	1	12	0.413793	666	0.833333	0	0.0833333	0.5	85.4167	0.0139591	5.39778	0.0490242	1
1033521470 	225	306	185	0.735294	1.21622	3	434	5	65	0.73	0.02	2.65	5.59259	113.56	0.0353373	4.97605	0.0544707	1
1033616415 	1529	7609	1066	0.200946	1.43433	6	4215	10.8108	61	0.98	0.015	1.5975	55.5	133.955	0.311783	12.5257	0.0486323	1
1033927701 	1087	427	0	2.54567	1087	4	428	13.0667	62	1	0	0.352041	0	127.24	0.0338223	7.94621	0.0511795	-1
1033962144 	373	449	283	0.830735	1.31802	3	389	2.35714	69	0.59596	0.0606061	4.72727	7.7	108.384	0.037709	4.94219	0.0473687	1
1034255560 	1031	131	126	7.87023	8.18254	31	67	13.4	68	0.731343	0.268657	0.0149254	0.0555556	129.239	0.0538558	7.34604	0.0655662	-1
1034478833 	32	28	20	1.14286	1.6	5	52	2.47619	62	0.538462	0.0384615	0.25	0.375	104.885	0.0281179	5.32235	0.0410505	1
1034809465 	742	289	242	2.56747	3.06612	2	74	2.17647	908	0.621622	0.027027	0.432432	1.10714	113.919	0.141202	5.33301	0.082444	-1
1034904774 	251	220	198	1.14091	1.26768	2	51	2.83333	62	0.235294	0	3.37255	3.5641	50.4118	0.00451754	1.57853	0.024686	1
1035080930 	1841	1314	468	1.40107	3.93376	3	2998	4	61	0.08	0.46	0.06	0.0652174	60.78	0.225321	5.93461	0.0707887	1
1035137127 	303	406	183	0.746305	1.65574	5	38	1.2069	61	0.285714	0.0285714	6.08571	6.84	57.7429	0.0595699	3.15642	0.0446857	1
1035215441 	412	155	44	2.65806	9.36364	5	20	0.689655	116	0.05	0.4	0.15	0.157895	57	0.325646	3.82941	0.119212	-1
1035488823 	291	341	154	0.853372	1.88961	3	473	3.22581	62	0.64	0.07	2.8	6.27778	94.28	0.0438524	3.81081	0.0480433	1
1035614620 	99	83	67	1.19277	1.47761	3	104	16.6667	62	0.36	0.19	2.08	2.90625	71.31	0.0229164	3.6582	0.0280692	1
1035631984 	75	41	14	1.82927	5.35714	4	34	2	536	0.705882	0.176471	0.147059	0.5	66.3235	0	3.17639	0.0522635	1
1035646014 	454	509	339	0.891945	1.33923	6	669	3.44828	63	0.76	0.04	2.31	4.5	129.07	0.0240302	5.5513	0.0408011	1
1035949141 	396	609	133	0.650246	2.97744	1	5516	10	62	0.233333	0.19	5.08333	6.2	49.7433	0.0502054	4.71566	0.0471337	1
1036082607 	85	34	7	2.5	12.1429	6	64	7.5	81	0.6	0.183333	0.05	0	117.233	0.053018	6.20968	0.0470266	1
1036320694 	1084	338	4	3.2071	271	4	337	12.3125	61	1	0	0.42132	0	131.183	0.0224147	7.18537	0.0516165	-1
1036532181 	302	287	38	1.05226	7.94737	4	1776	2.7027	62	0.2	0.1	0.41	0.4	48.01	0.0316388	3.9879	0.0311765	1
1036535765 	245	619	90	0.3958	2.72222	3	5631	7.29268	63	0.829431	0.090301	0.35786	1.05882	108.699	0.0547201	9.10624	0.0428129	1
1036654155 	37	38	2	0.973684	18.5	4	222	3.44828	62	0.94	0.1	0	0	125.98	0.0503622	7.68417	0.0656782	1
1036724822 	70	8	2	8.75	35	7	20	6.66667	68	1	0	0	0	108.5	0.216341	5.75968	0.0736488	1
1037854183 	407	320	158	1.27188	2.57595	2	1252	3.33333	62	0.77	0.04	1.15	3.6087	103.38	0.034087	5.401	0.0448583	1
1037912372 	872	38	0	22.9474	872	4	351	7.84	62	1	0	0.403061	0	128.638	0.0336335	7.94661	0.0551799	-1
1037935835 	245	144	57	1.70139	4.29825	6	299	2.43902	62	0.6	0.1	0.59	1.375	73.82	0.0243781	3.85598	0.0470828	1
1038019824 	13	51	13	0.254902	1	3	3	0.0789474	83	0	0.666667	1	1	67	0	3.39116	0.0656566	1
1038250854 	110	104	88	1.05769	1.25	7	39	3	65	0.410256	0	0.333333	0.391304	55.3846	0.0362671	3.43933	0.0388609	1
1038281170 	36	24	0	1.5	36	7	36	1.38462	769	0.111111	0.0277778	0.0555556	0.0625	57.25	0.0591591	6.78967	0.0527505	1
1038288540 	914	13900	126	0.0657554	7.25397	2	1567	2.94118	62	0.03	0.63	0.16	0.134021	37.22	0.275028	2.04835	0.109998	-1
1038398582 	1717	1064	967	1.61372	1.77559	6	2338	3.125	69	0.26	0.11	0.82	1.02703	53	0.0172964	3.49226	0.0379528	1
1038444993 	84	87	79	0.965517	1.06329	6	11	0.392857	111	0	0.181818	1	1	52.8182	0.193537	2.66317	0.0705263	1
1038498660 	83	23	3	3.6087	27.6667	4	103	3.55172	62	0.563107	0.135922	0.0970874	0.222222	90.767	0.0549828	8.01196	0.0407094	1
1038944354 	754	740	216	1.01892	3.49074	2	5210	12.3438	62	0.767089	0.0126582	0.853165	2.28261	102.643	0.0642021	10.8774	0.0512655	1
1039255470 	147	38	14	3.86842	10.5	1	361	3.44828	62	0.36	0.53	0	0	89.42	0.0937734	5.15964	0.0550762	1
1039311903 	1339	151	10	8.86755	133.9	4	437	7.14815	64	1	0	0.471503	0	131.622	0.0246718	7.43846	0.0544432	-1
1039322462 	155	82	53	1.89024	2.92453	4	846	9.8	62	0.80102	0.0255102	1.31633	3.92308	117.071	0.0299946	6.91004	0.0517828	1
1039343800 	1992	1904	1325	1.04622	1.5034	3	307	3.96	205	0.747475	0.191919	0.333333	0.36	144.03	0.0293756	5.77345	0.0509895	1
1039348064 	547	255	154	2.1451	3.55195	3	304	2.32558	69	0.38	0.05	5.14	7.09677	52.27	0.00927532	2.61636	0.0506913	1
1039533935 	257	208	147	1.23558	1.7483	2	1953	11.1111	61	0.665	0.115	1.445	2.43284	114.07	0.0421079	6.22322	0.0474579	1
1039564917 	29	7	3	4.14286	9.66667	3	3	0.4	74	0	1	2	2	113	0	1.41421	0.0357143	1
1039610742 	72	2	1	36	72	2	36	1.06667	62	0.84375	0.09375	0	0	112.281	0.0206817	6.10887	0.0433374	1
1039611885 	1125	161	5	6.98758	225	5	336	6.75862	62	1	0	0.489796	0	128.153	0.0353937	7.66463	0.0526738	-1
1039617890 	182	106	97	1.71698	1.87629	3	481	7.61538	71	1	0.010101	0.0505051	0	125.596	0.0516384	10.5959	0.0550399	1
1039751913 	272	197	167	1.38071	1.62874	2	193	2.35714	63	0.626263	0.212121	2.77778	5.35135	119.96	0.0373525	4.76669	0.0423188	1
1039839775 	100	29	5	3.44828	20	1	244	6	98	0.9375	0.0833333	0.03125	0	142.219	0.034775	7.80588	0.0506874	-1
1039937031 	329	99	55	3.32323	5.98182	4	1723	11.0556	65	0.839196	0.0753769	0.698492	1.625	118.005	0.0525746	8.9885	0.0464831	1
1040084535 	91	4	0	22.75	91	29	20	0.714286	141	0.95	0.05	0	0	138.15	0.0536172	6.42901	0.0551624	-1
1040164153 	120	47	39	2.55319	3.07692	5	519	11.1111	62	0.715	0.255	0.4	0.438596	94.29	0.0792938	6.49746	0.0499148	1
1040226004 	592	277	161	2.13718	3.67702	2	714	2.7027	63	0.65	0.08	2.15	3.6	111.3	0.0266703	5.33321	0.0449951	1
1040246020 	122	117	17	1.04274	7.17647	2	233	7.07143	65	0.636364	0.0505051	1.0303	2.05556	99.5455	0.0523007	5.15121	0.0486325	1
1040259612 	3	0	0	3	3	4	3	0.375	170	0	0.333333	0	0	28.6667	0	1.65831	0	1
1040318680 	219	209	62	1.04785	3.53226	5	575	3.96	62	0.79798	0	0.585859	1.9	118.414	0.0822716	7.04551	0.0418465	1
1040748561 	94	50	48	1.88	1.95833	3	91	4.68421	63	0.460674	0.325843	0.0224719	0.0416667	75.1348	0.00895336	3.87496	0.0331004	1
1040789227 	232	38	6	6.10526	38.6667	3	729	5.55556	70	0.94	0.04	0.01	0.166667	56.49	0.0874092	5.84135	0.0898584	-1
1040949292 	1449	90	8	16.1	181.125	3	210	2.5	62	0.51	0.32	0.15	0.306122	75.3	0.036949	5.11337	0.0504177	-1
1041083457 	197	497	188	0.396378	1.04787	1	641	3.22581	67	0.73	0.05	3.21	7.33333	97.75	0.0553823	3.79061	0.0350218	1
1041125947 	113	213	70	0.530516	1.61429	4	68	2.61538	67	0.426471	0.0147059	4.51471	6.58974	81.4265	0.0156858	2.94562	0.0488197	1
1041247990 	452	1437	239	0.314544	1.89121	2	893	2.72222	70	0.540816	0.102041	2.76531	4.64444	109.612	0.0456519	4.54231	0.0487427	1
1041531467 	193	146	10	1.32192	19.3	3	558	6.1875	63	0.828283	0.151515	0.010101	0.0588235	124.475	0.0255017	6.66018	0.0494331	1
1041871184 	108	9	2	12	54	4	5	0.2	110	0	1	0.2	0.2	130.2	0.157525	3.32816	0.177245	-1
1042090662 	741	656	355	1.12957	2.08732	1	3646	5.40541	62	0.695	0.12	3.38	6.93443	101.46	0.026983	7.01779	0.037913	1
1042309084 	220	163	75	1.34969	2.93333	2	429	3.7037	97	0.57	0.33	1.05	1.67442	108.19	0.0370151	4.36833	0.0384917	1
1042660961 	194	132	17	1.4697	11.4118	3	461	7.88	62	0.675127	0.0101523	0.071066	0.125	115.797	0.0641347	9.22159	0.0522935	1
1042662442 	406	991	171	0.409687	2.37427	3	6376	13.6207	62	0.726582	0.177215	0.263291	0.527778	121.332	0.0688864	9.95982	0.0509674	1
1042876034 	275	350	169	0.785714	1.62722	2	270	3.0303	83	0.84	0.08	0.36	1.1875	113.73	0.048073	5.29323	0.0437718	1
1043035370 	464	385	208	1.20519	2.23077	33	86	10.75	63	0.406977	0.0930233	7.24419	10.2549	97.5	0.0790518	4.04393	0.0385801	1
1043261803 	3	11	0	0.272727	3	3	2	0.0833333	260	0	0.5	1	1	34.5	0	0.5	0	1
1043332425 	667	1135	580	0.587665	1.15	1	183	4.57895	62	0.436782	0.00574713	6.8908	8.76531	116.592	0.0480731	4.96682	0.0446829	1
1043403337 	187	575	163	0.325217	1.14724	3	111	2.63158	62	0.27	0.12	16.31	19.8356	97.49	0.247371	7.94015	0.0562166	1
1043430911 	865	561	539	1.54189	1.60482	4	127	3.57143	70	0.15	0.1	0.61	0.588235	76.94	0.0646455	4.09712	0.0394909	1
1043521350 	50	14	3	3.57143	16.6667	1	31	0.674419	90	0.413793	0.206897	0.0344828	0.0588235	110.069	0.075662	5.16398	0.0474032	1
1043605304 	194	165	96	1.17576	2.02083	5	350	3.33333	65	0.74	0.03	2.65	7.69231	99.91	0.0375983	4.4743	0.047748	1
1043653683 	375	335	241	1.1194	1.55602	4	7596	16.6389	62	0.716194	0.106845	1.48581	2.29412	107.002	0.0848548	13.1434	0.0405376	1
1043691500 	275	230	197	1.19565	1.39594	1	108	13.375	62	0.719626	0.0841121	0.140187	0.233333	111.822	0.0532751	8.4793	0.050229	1
1044177041 	458	824	324	0.555825	1.41358	3	129	2.63158	65	0.62	0.19	2.87	4.94737	100.43	0.03449	3.7876	0.0434008	1
1044228582 	78	4	0	19.5	78	5	28	1.75	115	0.642857	0.0357143	0	0	122.357	0.0295757	5.83336	0.0456687	1
1044474590 	654	475	77	1.37684	8.49351	4	3544	9.35714	63	0.824427	0.0356234	0.170483	0.333333	141.43	0.114515	13.2354	0.0517948	1
1044506073 	512	2112	353	0.242424	1.45042	4	2931	3.3	70	0.363636	0.040404	4.0202	5.39683	70.5051	0.0211311	3.5109	0.0294212	1
1044523563 	244	301	160	0.810631	1.525	4	162	3.44828	85	0.52	0.04	3.09	4.58333	63.01	0.0280117	2.95746	0.0419458	1
1044591711 	271	305	172	0.888525	1.57558	3	842	2.63158	62	0.34	0.04	4.76	6.30303	66.79	0.00163662	3.14573	0.0403882	1
1044623843 	108	140	36	0.771429	3	1	581	3.84615	62	0.6	0.04	0.16	0.3	105.2	0.0236509	5.91322	0.046766	1
1044752305 	304	784	272	0.387755	1.11765	3	466	2.43902	61	0.35	0.01	5.41	7.04615	77.52	0.0311588	3.22427	0.0405883	1
1044753685 	105	182	5	0.576923	21	4	192	3.57143	62	0.28	0.02	0.05	0.0277778	71.75	0.113248	3.70429	0.0543235	1
1044769514 	107	75	65	1.42667	1.64615	2	183	5.88235	64	0.82	0.08	0.68	1.33333	99.15	0.0412025	4.63714	0.0450018	1
1044872857 	1349	730	407	1.84795	3.3145	3	896	2.33333	64	0.683673	0.0612245	1.5	3.32258	96.2959	0.0223737	4.50504	0.0416001	1
1044949924 	63	27	21	2.33333	3	2	13	1.625	99	0.615385	0.384615	0.615385	1.2	104.385	0.0611775	3.03508	0.0402381	1
1045057614 	1019	206	58	4.9466	17.569	2	787	5.55556	63	0.69	0.025	0	0	88.775	0.115995	10.6685	0.0705766	-1
1045169017 	388	578	263	0.67128	1.47529	1	1934	2.7027	62	0.54	0.12	4.82	7.47826	101.16	0.0661341	4.2913	0.0530897	1
1045169131 	810	47	3	17.234	270	5	342	6.92857	63	1	0	0.412371	0	128.84	0.0433134	7.61643	0.0486474	-1
1045303923 	570	187	106	3.04813	5.37736	1	553	2.32558	300	0	1	0	0	77.92	0.0889383	6.54351	0.0924894	1
1045352841 	129	122	93	1.05738	1.3871	6	188	3.33333	67	0.62	0.01	0.48	0.789474	77.09	0.0164737	4.17421	0.0451985	1
1045437290 	763	438	347	1.74201	2.19885	2	2072	4.85366	61	0.482412	0.135678	5.01005	7.41748	73.8593	0.0380191	5.26223	0.0327629	1
1045505767 	411	227	177	1.81057	2.32203	4	295	3.66667	63	0.888889	0.030303	1.35354	3.18182	142.394	0.0405512	5.82642	0.0509972	1
1045514672 	384	578	248	0.66436	1.54839	3	921	2.43902	65	0.58	0.03	2.8	4.40476	99.88	0.027547	4.27561	0.042144	1
1045539027 	684	351	317	1.94872	2.15773	6	102	6.53846	107	0.470588	0.0705882	1.54118	2.46667	59	0.138619	3.62686	0.0769247	1
1045558943 	126	65	51	1.93846	2.47059	3	113	11.875	62	0.947368	0.0526316	0.0842105	0	136.895	0.0466763	10.9831	0.0539606	1
1045594331 	273	709	190	0.385049	1.43684	5	5565	7.29268	61	0.77592	0.157191	0.317726	0.776119	158.124	0.0819065	12.0689	0.0495839	-1
1045646055 	64	97	9	0.659794	7.11111	3	38	1.12121	74	0.0540541	0.108108	0.108108	0.114286	68.5676	0.0225273	4.91887	0.05032	1
1045663384 	581	1040	430	0.558654	1.35116	3	914	3.41379	62	0.636364	0.0808081	8.14141	13.4167	95.2626	0.037656	4.38447	0.0434217	1
1045675564 	465	576	293	0.807292	1.58703	3	124	2.5641	62	0.82	0.03	6.58	17.5	97.29	0.024073	3.61668	0.0416291	1
1045788381 	358	3206	284	0.111666	1.26056	2	559	4	63	0.18	0.05	4.94	5.10976	79.38	0.0399072	3.94618	0.0433919	1
1045798610 	1945	1170	790	1.66239	2.46203	5	9383	2.32558	65	0.74	0.22	0.58	1.80769	105.78	0.0230818	5.98999	0.0416696	-1
1046326145 	212	276	149	0.768116	1.42282	1	154	3.7037	64	0.54	0.06	2.22	3.63043	92.41	0.0654919	4.78886	0.0468266	1
1046381333 	54	8	2	6.75	27	1	68	4	62	0.882353	0.0735294	0	0	120.176	0.103342	6.69572	0.0548296	1
1046393157 	82	131	45	0.625954	1.82222	3	79	3.9	66	0.717949	0.025641	0.910256	2.22727	65.4744	0.0362587	3.53193	0.0479849	1
1046447834 	111	145	17	0.765517	6.52941	4	197	3.7037	64	0.81	0.08	0.19	0.842105	102.57	0.0280472	4.53831	0.0433199	1
1046500621 	1079	20	9	53.95	119.889	6	5	0.151515	464	0.2	0.2	0.8	0	35.4	0	1.61237	0.00872093	-1
1046519097 	120	130	39	0.923077	3.07692	3	77	8.55556	95	0.831169	0.0649351	0.142857	0.461538	84.7273	0.209705	3.27961	0.0942454	1
1046797611 	1973	887	757	2.22435	2.60634	8	2445	4.54545	428	1	0	0	0	125.29	0.272988	26.8153	0.128714	-1
1046829301 	1321	8	3	165.125	440.333	4	6	0.230769	460	0.333333	0.833333	0	0	94.5	0	2.23205	0.0541889	-1
1046844035 	1658	19021	1158	0.0871668	1.43178	5	3985	3.76923	64	0.479592	0.214286	0.295918	0.333333	140.612	0.0732107	9.57386	0.0570151	1
1046976511 	1667	375	83	4.44533	20.0843	3	3601	9.3125	63	0.993289	0.0201342	0.0167785	0	154.725	0.0988777	21.1759	0.0558463	-1
1046977122 	1967	383	209	5.13577	9.41148	3	553	3.84615	97	0.74	0.07	0.22	0.692308	75.05	0.0496087	5.37637	0.0503735	1
1046983891 	1066	674	645	1.5816	1.65271	4	1058	3.3	62	0.313131	0.030303	0.20202	0.235294	67.1414	0.0925637	6.5885	0.0440799	1
1047009134 	118	112	67	1.05357	1.76119	5	166	3.09375	64	0.555556	0.0606061	0.707071	0.954545	95.4242	0.0369109	3.89594	0.030265	1
1047206835 	103	11	3	9.36364	34.3333	1	45	2.36842	387	0.933333	0.0666667	0	0	89.8	0.0538731	13.2148	0.0643745	1
1047337887 	183	118	101	1.55085	1.81188	7	376	3.22581	68	0.86	0.12	0.36	1.78571	119.12	0.0290802	5.79371	0.0439782	1
1047542133 	92	44	33	2.09091	2.78788	2	171	3.96	217	0.313131	0.0808081	0.555556	0.705882	55.0505	0.0156773	3.27492	0.0471336	1
